transaction_id,customer_key,item_key,payment_method_key,location_key,category_key,quantity,total_spent,transaction_date_iso,discount_applied
TXN_2046922,21,169,1,1,7,5,40.0,2023-11-26,False
TXN_4408619,14,81,3,2,4,8,208.0,2022-10-22,True
TXN_5155156,2,25,3,1,1,6,102.0,2023-06-30,
TXN_8931910,15,60,3,1,3,2,64.0,2024-01-03,False
TXN_4468083,14,100,2,2,4,10,170.0,2022-06-30,False
TXN_9044453,1,186,1,1,8,2,10.0,2024-10-06,True
TXN_4272832,4,146,3,1,6,7,77.0,2023-06-12,
TXN_7124851,19,185,2,2,8,6,192.0,2022-01-09,True
TXN_7587019,22,160,3,1,7,10,320.0,2024-06-29,
TXN_2695177,16,148,2,1,6,8,112.0,2022-03-31,
TXN_8293569,19,60,3,1,3,5,160.0,2023-06-20,
TXN_4708675,14,159,3,2,7,4,122.0,2022-07-15,
TXN_7627081,14,6,1,1,1,6,156.0,2022-03-12,
TXN_3707017,10,146,3,2,6,3,33.0,2024-04-04,False
TXN_3384376,22,165,2,2,7,2,76.0,2024-02-22,
TXN_1454886,6,169,3,2,7,7,56.0,2022-05-16,
TXN_2179469,23,183,2,1,8,5,145.0,2023-12-01,False
TXN_3827408,14,119,3,2,5,6,48.0,2024-01-28,
TXN_9779104,13,90,1,1,4,8,304.0,2024-12-05,True
TXN_2030685,8,40,1,1,2,10,380.0,2023-07-16,True
TXN_2338994,11,100,1,1,4,7,119.0,2022-03-05,
TXN_7912681,2,137,2,1,6,5,167.5,2023-05-05,True
TXN_8165360,7,103,1,2,5,8,172.0,2022-12-04,False
TXN_5000699,14,137,2,1,6,6,201.0,2022-05-01,
TXN_2912284,10,40,2,1,2,10,380.0,2023-06-26,True
TXN_5473528,16,176,2,2,8,3,55.5,2023-12-03,False
TXN_1513521,18,143,3,1,6,5,32.5,2024-10-25,
TXN_9002809,23,103,3,1,5,7,150.5,2023-09-04,True
TXN_3238026,24,190,3,1,8,4,152.0,2024-06-11,False
TXN_6543986,18,39,3,1,2,10,365.0,2024-10-12,False
TXN_5488903,24,140,2,2,6,5,190.0,2024-03-16,
TXN_3695108,13,75,1,1,3,7,119.0,2023-01-24,False
TXN_2625598,10,6,3,1,1,7,182.0,2024-06-15,
TXN_8945171,5,125,3,1,5,10,170.0,2022-10-19,
TXN_5399162,25,149,1,1,6,2,31.0,2022-04-05,
TXN_9780180,7,92,1,1,4,8,328.0,2023-10-19,
TXN_6648814,10,34,2,2,2,9,274.5,2022-10-14,False
TXN_8686778,19,36,3,2,2,9,45.0,2024-12-17,True
TXN_8532994,17,78,1,2,4,1,21.5,2022-05-04,True
TXN_8584427,8,39,3,1,2,9,328.5,2023-03-04,False
TXN_6279943,23,109,2,1,5,3,91.5,2023-06-10,True
TXN_2275962,25,131,1,2,6,4,104.0,2023-07-06,
TXN_7018266,13,160,1,1,7,6,192.0,2022-03-15,True
TXN_7814324,23,57,2,1,3,10,275.0,2024-12-01,True
TXN_7435689,23,79,1,2,4,2,46.0,2024-11-16,False
TXN_8035999,20,87,1,2,4,5,167.5,2024-12-19,
TXN_3800325,16,75,2,1,3,7,119.0,2023-08-30,
TXN_7927513,19,141,3,1,6,1,39.5,2022-07-18,True
TXN_4765007,14,79,1,2,4,10,230.0,2024-04-22,False
TXN_1637239,18,52,1,2,3,2,40.0,2023-05-01,True
TXN_1500347,10,132,2,1,6,5,137.5,2023-01-22,
TXN_4037215,4,29,3,1,2,7,161.0,2023-06-14,True
TXN_9742543,9,177,2,2,8,5,100.0,2024-04-13,True
TXN_9212186,12,171,3,2,7,6,66.0,2023-03-20,
TXN_2167229,19,93,1,2,4,3,19.5,2023-06-11,
TXN_9967946,22,12,2,1,1,9,301.5,2024-04-23,
TXN_4299562,6,166,3,2,7,6,237.0,2023-05-22,False
TXN_7881149,22,190,2,1,8,8,304.0,2024-03-29,
TXN_1838613,19,174,2,2,7,7,108.5,2024-06-27,True
TXN_5404379,3,35,3,1,2,9,288.0,2022-01-13,
TXN_9744101,10,51,3,1,3,7,129.5,2024-01-11,False
TXN_6912528,8,67,1,2,3,7,287.0,2024-04-13,
TXN_5047057,10,49,1,1,2,1,15.5,2024-05-02,False
TXN_6573079,2,157,3,1,7,7,192.5,2022-10-24,
TXN_8803385,15,131,2,1,6,5,130.0,2023-08-07,True
TXN_8934602,6,173,1,2,7,2,28.0,2022-10-10,True
TXN_4082819,25,143,2,2,6,8,52.0,2023-03-03,False
TXN_7941731,1,93,3,1,4,6,39.0,2023-02-15,False
TXN_6703348,8,109,1,1,5,6,183.0,2024-10-26,False
TXN_7487176,23,168,2,1,7,10,65.0,2022-10-21,False
TXN_7121701,5,37,2,2,2,1,33.5,2024-09-10,
TXN_9483255,23,83,2,1,4,9,261.0,2023-04-20,True
TXN_8238998,3,81,2,1,4,9,234.0,2022-05-30,False
TXN_3125965,4,24,1,2,1,3,46.5,2022-08-16,
TXN_1942225,4,8,2,2,1,2,58.0,2022-06-11,
TXN_1161003,17,90,2,1,4,4,152.0,2022-03-24,
TXN_3861803,13,104,1,1,5,4,92.0,2023-01-04,True
TXN_9479761,3,3,2,1,1,2,43.0,2024-01-29,
TXN_6523729,14,146,2,1,6,10,110.0,2024-06-14,False
TXN_5628367,4,117,1,1,5,3,123.0,2023-01-29,
TXN_8917842,5,183,1,2,8,8,232.0,2024-03-19,True
TXN_2727006,1,75,2,1,3,2,34.0,2023-10-17,False
TXN_9546049,21,46,3,2,2,3,33.0,2022-03-10,False
TXN_3831672,4,111,3,1,5,7,35.0,2023-05-16,True
TXN_6991067,16,85,1,1,4,8,256.0,2023-01-23,False
TXN_2234295,4,176,3,1,8,7,129.5,2024-05-06,True
TXN_7984079,15,165,2,1,7,1,38.0,2023-06-09,
TXN_3676096,3,117,3,1,5,1,41.0,2023-03-22,
TXN_4541411,6,77,2,2,4,4,80.0,2025-01-15,
TXN_3088798,8,5,2,1,1,3,73.5,2022-07-21,
TXN_2447120,12,6,3,2,1,3,78.0,2023-07-01,False
TXN_7394411,23,57,1,1,3,2,55.0,2022-08-17,
TXN_3115030,20,140,2,2,6,6,228.0,2024-06-11,False
TXN_9298154,23,187,2,2,8,9,301.5,2023-10-26,True
TXN_3044362,1,71,3,1,3,2,22.0,2023-12-11,True
TXN_4534054,25,118,2,1,5,9,58.5,2023-09-21,False
TXN_7348487,10,67,1,2,3,5,205.0,2022-07-16,False
TXN_7669281,5,43,3,2,2,4,26.0,2023-07-06,True
TXN_5151808,5,199,2,1,8,9,139.5,2024-02-25,True
TXN_3103409,16,172,3,2,7,2,25.0,2022-12-28,True
TXN_1763880,25,10,3,2,1,7,224.0,2024-08-08,False
TXN_8376407,2,164,2,2,7,8,292.0,2024-04-03,False
TXN_1354704,7,34,1,2,2,8,244.0,2022-12-03,False
TXN_7898262,24,60,1,1,3,7,224.0,2024-06-11,
TXN_8213093,14,33,1,2,2,2,58.0,2022-11-20,True
TXN_2108505,1,170,3,1,7,3,28.5,2022-11-29,False
TXN_4274817,16,3,1,2,1,10,215.0,2024-08-15,True
TXN_9113248,17,195,1,2,8,6,57.0,2024-05-16,
TXN_4222067,13,152,3,2,7,1,20.0,2024-11-28,False
TXN_3354650,21,85,3,2,4,1,32.0,2024-04-10,False
TXN_4733711,3,178,2,1,8,6,129.0,2023-08-03,
TXN_6204232,10,69,1,2,3,6,48.0,2023-07-29,
TXN_5841884,16,168,3,2,7,7,45.5,2024-04-13,True
TXN_5533205,18,141,2,2,6,7,276.5,2023-12-31,
TXN_8299537,24,31,1,1,2,4,104.0,2024-08-05,False
TXN_2630534,14,160,2,2,7,8,256.0,2022-02-07,True
TXN_3499166,5,16,3,1,1,7,276.5,2022-01-21,False
TXN_6015868,7,180,2,1,8,1,24.5,2023-04-08,True
TXN_5181239,4,145,1,1,6,2,19.0,2022-07-25,True
TXN_6780214,5,120,2,2,5,3,28.5,2022-08-15,
TXN_4102079,15,177,2,1,8,4,80.0,2023-02-15,False
TXN_6742452,23,35,2,1,2,9,288.0,2024-09-30,False
TXN_1631345,7,147,2,2,6,10,125.0,2023-09-10,
TXN_3076458,11,86,3,2,4,1,5.0,2024-12-04,
TXN_2111257,11,149,3,2,6,5,77.5,2022-08-03,False
TXN_7975440,15,28,1,2,2,10,215.0,2024-07-21,False
TXN_3648215,1,113,1,1,5,6,210.0,2024-03-29,
TXN_3943267,13,121,3,2,5,4,44.0,2023-11-21,
TXN_1190407,5,152,3,2,7,9,180.0,2022-09-21,True
TXN_6418246,20,149,3,2,6,9,139.5,2022-11-11,False
TXN_5158837,17,125,2,2,5,8,136.0,2023-03-20,
TXN_8662660,14,143,2,2,6,10,65.0,2022-05-29,
TXN_6742481,5,104,1,2,5,9,207.0,2023-02-02,True
TXN_5123517,12,101,1,2,5,4,74.0,2024-12-13,True
TXN_5740802,12,99,1,2,4,1,15.5,2024-09-20,
TXN_6460857,6,63,2,1,3,6,210.0,2022-02-23,False
TXN_5622173,7,19,3,1,1,5,40.0,2023-10-16,
TXN_4613619,3,12,3,2,1,3,100.5,2022-10-07,
TXN_1153704,10,179,1,1,8,1,23.0,2022-01-02,
TXN_9027302,5,136,1,2,6,3,15.0,2022-12-26,False
TXN_9435818,6,154,1,1,7,8,184.0,2023-03-10,
TXN_8402013,19,78,1,1,4,8,172.0,2023-09-23,True
TXN_5631765,19,76,2,2,4,4,74.0,2022-11-10,
TXN_2573164,4,142,1,2,6,3,123.0,2022-08-11,True
TXN_7143271,24,24,3,1,1,2,31.0,2024-04-20,
TXN_8953962,18,55,1,1,3,3,73.5,2023-04-18,True
TXN_4115707,2,16,2,2,1,10,395.0,2022-09-02,False
TXN_7673621,24,128,2,1,6,6,129.0,2023-02-11,False
TXN_3178675,14,146,1,1,6,6,66.0,2024-02-25,True
TXN_2350545,17,42,2,1,2,5,205.0,2023-07-29,False
TXN_4283461,13,109,1,1,5,5,152.5,2023-06-25,
TXN_2401524,6,31,3,1,2,7,182.0,2022-08-15,True
TXN_6717903,19,145,1,1,6,2,19.0,2022-05-26,False
TXN_2296900,17,154,3,2,7,1,23.0,2022-05-05,
TXN_7138571,13,88,1,2,4,4,140.0,2023-09-25,False
TXN_8438563,17,114,3,2,5,10,365.0,2023-07-15,True
TXN_3212539,19,9,2,2,1,4,122.0,2024-09-05,True
TXN_6157602,21,109,3,2,5,7,213.5,2023-10-22,False
TXN_6220862,21,97,1,1,4,4,50.0,2023-04-04,
TXN_8216096,25,88,1,1,4,1,35.0,2025-01-06,False
TXN_4055300,15,127,2,1,6,8,160.0,2024-10-22,
TXN_5514653,18,48,2,1,2,10,140.0,2022-04-23,
TXN_9886800,9,196,2,2,8,8,88.0,2022-01-27,
TXN_2447361,7,152,1,1,7,1,20.0,2023-04-06,
TXN_4710652,7,64,3,1,3,3,109.5,2024-09-23,False
TXN_5037301,21,186,3,2,8,9,45.0,2023-11-14,
TXN_8694760,15,141,1,1,6,3,118.5,2024-02-22,False
TXN_8722582,11,25,1,1,1,10,170.0,2022-09-18,
TXN_9829192,21,32,2,2,2,1,27.5,2023-03-10,False
TXN_6280148,19,54,2,2,3,1,23.0,2024-07-25,True
TXN_7858070,9,106,3,1,5,3,78.0,2022-09-20,
TXN_4063830,12,83,1,1,4,7,203.0,2022-12-18,True
TXN_9619679,5,165,2,1,7,4,152.0,2023-04-27,
TXN_4232426,10,39,3,2,2,7,255.5,2022-09-30,
TXN_2122406,18,23,3,1,1,9,126.0,2024-08-17,False
TXN_3158395,25,81,3,2,4,1,26.0,2023-10-10,False
TXN_2878204,12,32,2,2,2,6,165.0,2023-01-13,False
TXN_8295792,24,92,3,1,4,7,287.0,2024-02-02,
TXN_7984009,9,174,2,1,7,2,31.0,2024-02-20,
TXN_4580660,16,62,1,2,3,4,134.0,2022-07-06,True
TXN_5190484,8,105,1,2,5,6,147.0,2022-11-07,False
TXN_1926590,13,72,2,2,3,9,112.5,2022-10-12,True
TXN_5680789,13,114,1,1,5,9,328.5,2022-11-08,
TXN_7478863,22,180,1,1,8,2,49.0,2022-05-16,
TXN_9967357,13,18,1,1,1,9,58.5,2023-05-24,False
TXN_4864665,6,55,3,1,3,2,49.0,2022-06-17,
TXN_7303362,20,146,3,1,6,10,110.0,2023-11-02,
TXN_7866173,4,96,2,1,4,5,55.0,2022-11-10,
TXN_1376742,24,200,2,2,8,6,102.0,2024-10-20,True
TXN_4238599,15,174,2,1,7,3,46.5,2024-04-09,False
TXN_6891915,11,34,1,1,2,4,122.0,2023-01-04,False
TXN_5588584,21,157,1,1,7,9,247.5,2023-02-05,False
TXN_8451329,20,130,2,2,6,1,24.5,2024-11-02,
TXN_1906850,6,161,2,1,7,5,25.0,2023-04-20,False
TXN_8179078,4,40,2,2,2,10,380.0,2024-10-18,False
TXN_6530329,10,75,3,2,3,8,136.0,2024-04-29,False
TXN_6380869,15,194,1,2,8,9,72.0,2022-05-02,
TXN_8021276,18,95,3,2,4,5,47.5,2023-10-14,
TXN_1629845,4,131,1,2,6,7,182.0,2022-10-02,False
TXN_8073705,16,199,2,2,8,9,139.5,2023-08-19,False
TXN_5071376,10,29,2,1,2,6,138.0,2023-01-07,False
TXN_9068188,7,109,3,2,5,4,122.0,2024-02-09,False
TXN_7583936,1,120,3,2,5,2,19.0,2023-08-02,True
TXN_6350381,5,183,1,1,8,4,116.0,2022-10-08,
TXN_3896731,17,186,3,1,8,3,15.0,2024-07-15,
TXN_8284106,16,19,2,1,1,5,40.0,2022-07-25,
TXN_5884888,4,127,1,1,6,9,180.0,2023-12-25,
TXN_4013276,22,182,2,2,8,1,27.5,2023-04-13,True
TXN_2778307,3,140,2,2,6,10,380.0,2022-01-28,
TXN_4883235,19,147,3,1,6,7,87.5,2022-08-24,
TXN_8692872,3,52,2,1,3,3,60.0,2024-04-29,False
TXN_4063341,4,120,1,1,5,8,76.0,2022-03-25,
TXN_4624810,20,82,3,2,4,9,247.5,2023-11-08,False
TXN_8818340,4,88,3,1,4,7,245.0,2022-04-30,True
TXN_3890213,21,103,1,1,5,9,193.5,2023-04-26,True
TXN_9862250,11,122,1,1,5,6,75.0,2022-06-04,
TXN_6346461,3,127,3,1,6,3,60.0,2022-01-14,
TXN_4204330,4,145,3,1,6,3,28.5,2022-11-04,
TXN_7887194,11,174,1,2,7,4,62.0,2022-11-06,True
TXN_5762651,12,177,2,2,8,1,20.0,2024-02-12,
TXN_3531848,23,89,2,1,4,9,328.5,2022-04-08,True
TXN_4776643,15,137,1,1,6,3,100.5,2024-06-22,
TXN_1818334,8,156,2,1,7,1,26.0,2022-01-08,True
TXN_3894563,23,102,3,1,5,3,60.0,2024-12-05,True
TXN_7450879,1,12,2,1,1,4,134.0,2024-03-29,False
TXN_2850918,25,18,2,2,1,8,52.0,2024-05-21,
TXN_6133268,13,178,2,2,8,5,107.5,2024-03-17,
TXN_7388794,3,3,2,1,1,1,21.5,2024-09-06,False
TXN_6913140,2,181,3,2,8,7,182.0,2024-07-08,
TXN_6415831,18,13,1,2,1,10,350.0,2024-08-21,False
TXN_9976541,4,199,1,2,8,3,46.5,2023-02-22,True
TXN_5428095,1,121,2,1,5,3,33.0,2022-05-22,True
TXN_2894843,5,104,2,1,5,3,69.0,2022-06-06,False
TXN_9976971,14,81,1,1,4,7,182.0,2022-05-21,
TXN_9442211,25,105,3,2,5,7,171.5,2022-09-06,False
TXN_7595172,23,105,2,2,5,4,98.0,2024-06-01,True
TXN_5687388,21,12,1,2,1,5,167.5,2022-09-29,
TXN_1965640,21,119,2,2,5,3,24.0,2023-05-05,True
TXN_5301234,9,147,2,1,6,10,125.0,2023-07-21,True
TXN_8642580,23,40,2,1,2,9,342.0,2022-12-13,True
TXN_4306611,16,85,3,2,4,6,192.0,2023-08-25,
TXN_1117354,22,18,1,2,1,4,26.0,2024-11-01,True
TXN_5239863,21,142,3,1,6,8,328.0,2024-12-22,False
TXN_9471719,15,135,2,2,6,5,160.0,2024-11-09,False
TXN_6251701,7,109,1,2,5,10,305.0,2024-06-25,
TXN_4657405,14,3,1,2,1,3,64.5,2024-10-07,True
TXN_8543967,6,112,1,2,5,7,234.5,2024-05-16,False
TXN_3486476,14,121,1,1,5,7,77.0,2022-05-30,
TXN_6529390,4,67,3,1,3,8,328.0,2022-11-26,
TXN_1610590,3,39,1,1,2,10,365.0,2023-01-14,False
TXN_6973160,25,52,2,2,3,1,20.0,2022-11-26,
TXN_5554317,14,22,3,2,1,4,50.0,2022-03-10,False
TXN_1360556,1,187,1,1,8,8,268.0,2024-01-12,False
TXN_7020339,18,18,3,2,1,3,19.5,2024-06-19,True
TXN_2198875,9,195,1,2,8,2,19.0,2023-05-31,True
TXN_7378314,9,113,2,2,5,5,175.0,2022-04-29,True
TXN_4226051,2,105,3,1,5,6,147.0,2024-01-09,False
TXN_3178975,16,119,2,2,5,9,72.0,2024-04-08,False
TXN_6997387,13,173,3,1,7,10,140.0,2022-02-02,
TXN_3275587,4,74,2,1,3,5,77.5,2024-03-11,False
TXN_6867504,4,73,3,2,3,2,28.0,2023-10-30,True
TXN_2345880,6,79,1,1,4,4,92.0,2024-09-09,
TXN_5153121,14,102,3,1,5,2,40.0,2025-01-02,
TXN_9670800,19,8,3,1,1,10,290.0,2024-06-28,True
TXN_2232426,22,192,1,1,8,6,246.0,2022-05-12,True
TXN_2739401,15,109,1,1,5,3,91.5,2023-04-16,False
TXN_5292313,16,35,1,2,2,8,256.0,2023-11-26,True
TXN_7174887,8,47,2,2,2,4,50.0,2024-09-04,True
TXN_8317660,20,174,2,2,7,4,62.0,2023-07-23,False
TXN_5034413,6,136,3,2,6,7,35.0,2022-03-14,False
TXN_6102269,7,17,2,1,1,9,369.0,2023-10-03,
TXN_2204860,10,10,3,2,1,7,224.0,2023-07-17,
TXN_1044009,5,173,2,2,7,9,126.0,2024-01-07,
TXN_3514972,20,160,2,2,7,3,96.0,2023-10-13,
TXN_6092283,2,16,2,1,1,7,276.5,2024-12-28,False
TXN_9165564,2,162,1,2,7,3,100.5,2023-03-31,
TXN_5991912,24,146,3,2,6,2,22.0,2022-02-23,False
TXN_5532478,19,169,1,2,7,10,80.0,2024-07-12,
TXN_5248260,19,63,1,1,3,5,175.0,2022-04-30,False
TXN_6333391,18,141,2,2,6,9,355.5,2022-06-29,True
TXN_2767410,23,109,1,2,5,6,183.0,2023-09-28,False
TXN_5740060,6,149,1,1,6,6,93.0,2024-08-04,True
TXN_6321793,24,79,1,2,4,6,138.0,2024-05-15,True
TXN_9173181,5,190,1,1,8,1,38.0,2024-02-07,False
TXN_1971043,25,137,1,2,6,9,301.5,2022-09-05,False
TXN_8496149,23,152,1,1,7,4,80.0,2023-03-17,False
TXN_8274832,10,58,3,2,3,10,290.0,2022-02-22,True
TXN_6501235,2,190,1,1,8,9,342.0,2024-10-23,
TXN_1257746,14,8,2,1,1,1,29.0,2022-09-29,
TXN_6227305,22,6,3,2,1,6,156.0,2022-01-31,True
TXN_4699589,13,92,2,2,4,6,246.0,2023-07-07,False
TXN_5035545,4,48,1,1,2,3,42.0,2022-09-05,True
TXN_7105109,1,119,1,1,5,5,40.0,2023-04-01,
TXN_2463351,19,68,2,2,3,10,65.0,2022-08-12,
TXN_4061146,13,181,2,2,8,2,52.0,2023-07-15,False
TXN_1826818,12,177,2,1,8,5,100.0,2024-07-04,True
TXN_7807998,24,96,1,1,4,4,44.0,2024-01-03,True
TXN_5055357,20,57,2,2,3,6,165.0,2024-10-05,False
TXN_8313334,3,44,2,1,2,5,40.0,2022-09-23,True
TXN_1408851,20,54,1,2,3,1,23.0,2024-08-13,True
TXN_5701048,8,44,1,2,2,5,40.0,2024-08-17,False
TXN_3706741,6,102,1,2,5,3,60.0,2024-03-10,True
TXN_2207845,2,57,3,2,3,1,27.5,2022-07-20,
TXN_2565254,12,23,3,2,1,9,126.0,2024-11-22,True
TXN_8931933,17,103,2,2,5,4,86.0,2024-07-05,
TXN_3703564,22,178,2,1,8,10,215.0,2022-02-18,False
TXN_3747085,4,10,1,1,1,6,192.0,2024-01-24,False
TXN_7157916,25,82,3,1,4,4,110.0,2023-09-24,False
TXN_1091915,1,189,2,2,8,4,146.0,2023-07-16,False
TXN_7780561,6,2,1,1,1,4,80.0,2024-05-06,
TXN_5221018,11,31,1,1,2,1,26.0,2022-06-26,False
TXN_8603145,15,96,3,1,4,2,22.0,2024-02-15,False
TXN_9886688,8,149,1,1,6,1,15.5,2022-04-24,False
TXN_7715494,9,62,1,2,3,3,100.5,2024-09-22,
TXN_4903037,6,177,3,1,8,4,80.0,2023-10-30,
TXN_3325191,22,147,3,2,6,1,12.5,2023-09-20,True
TXN_1078672,16,191,2,2,8,8,316.0,2023-07-22,
TXN_7582224,12,136,3,1,6,9,45.0,2022-02-01,True
TXN_1781058,15,63,2,2,3,5,175.0,2024-10-14,False
TXN_3620185,8,158,3,1,7,2,58.0,2023-01-31,
TXN_5277569,9,196,2,2,8,4,44.0,2024-11-16,True
TXN_7497013,24,23,3,2,1,7,98.0,2022-02-02,True
TXN_8363763,5,157,3,1,7,3,82.5,2023-01-10,False
TXN_6008281,19,142,1,1,6,4,164.0,2024-06-29,False
TXN_7342745,2,141,3,1,6,3,118.5,2022-11-26,
TXN_5063217,3,196,3,1,8,6,66.0,2023-06-12,True
TXN_1743700,4,38,1,1,2,8,280.0,2023-12-06,
TXN_2088735,12,37,2,1,2,2,67.0,2022-10-24,False
TXN_3152795,10,163,3,2,7,6,210.0,2023-08-14,True
TXN_9312667,14,155,1,1,7,8,196.0,2022-01-27,True
TXN_5531182,6,127,2,1,6,3,60.0,2022-06-13,True
TXN_2855329,13,158,3,2,7,7,203.0,2022-02-18,True
TXN_3297253,15,90,1,2,4,1,38.0,2023-11-20,False
TXN_4955717,16,12,1,1,1,5,167.5,2024-08-27,False
TXN_1757980,2,105,1,1,5,7,171.5,2023-12-10,
TXN_5142992,19,91,3,1,4,7,276.5,2023-09-02,
TXN_3809804,6,39,1,2,2,1,36.5,2022-02-11,True
TXN_1746228,7,17,2,2,1,9,369.0,2024-06-16,
TXN_8262363,18,78,1,2,4,4,86.0,2023-02-13,True
TXN_7345106,21,86,3,2,4,3,15.0,2024-04-21,
TXN_2993263,14,55,1,1,3,4,98.0,2024-04-17,False
TXN_9687417,2,20,3,1,1,5,47.5,2023-03-20,True
TXN_1688767,13,137,1,1,6,2,67.0,2023-12-31,
TXN_8209222,1,31,2,2,2,3,78.0,2023-04-03,False
TXN_3575373,17,161,1,2,7,9,45.0,2024-12-29,True
TXN_9821381,10,146,1,2,6,10,110.0,2024-06-11,
TXN_7442640,20,157,2,2,7,9,247.5,2022-07-07,True
TXN_9848359,16,31,2,1,2,3,78.0,2024-12-19,
TXN_4705123,14,177,3,2,8,5,100.0,2023-06-10,False
TXN_5771988,22,181,2,1,8,5,130.0,2023-04-07,False
TXN_6893397,8,68,3,2,3,9,58.5,2023-11-18,True
TXN_3591977,14,130,1,2,6,5,122.5,2023-12-12,
TXN_7852936,1,197,3,1,8,5,62.5,2022-12-14,False
TXN_8860703,4,3,2,1,1,2,43.0,2023-08-09,False
TXN_8778726,22,105,2,2,5,3,73.5,2022-02-14,True
TXN_2625866,19,78,3,1,4,5,107.5,2023-01-31,
TXN_4689214,15,81,1,1,4,9,234.0,2023-12-24,False
TXN_7141723,1,40,1,2,2,6,228.0,2022-10-31,False
TXN_4663019,6,109,2,1,5,1,30.5,2022-11-29,True
TXN_9991358,25,84,1,2,4,6,183.0,2023-07-17,
TXN_4304226,5,33,2,1,2,6,174.0,2023-09-16,False
TXN_8837973,18,65,3,1,3,9,342.0,2024-12-29,True
TXN_8897254,7,108,1,1,5,8,232.0,2024-08-25,
TXN_6633776,12,10,2,1,1,6,192.0,2023-07-06,False
TXN_1914649,22,147,3,2,6,2,25.0,2023-11-03,True
TXN_1175007,1,62,1,2,3,6,201.0,2024-07-10,False
TXN_7589967,16,98,1,2,4,5,70.0,2023-02-25,
TXN_9252739,23,159,3,2,7,10,305.0,2023-01-13,True
TXN_2453156,21,142,2,2,6,1,41.0,2022-09-02,False
TXN_2694211,24,19,2,1,1,3,24.0,2023-02-19,True
TXN_5861553,5,17,2,2,1,3,123.0,2023-01-18,
TXN_6096860,18,138,3,2,6,8,280.0,2024-05-15,
TXN_9088597,5,20,1,1,1,8,76.0,2023-07-23,
TXN_9761735,2,90,3,1,4,7,266.0,2024-10-06,False
TXN_3206739,10,78,1,1,4,7,150.5,2023-06-21,False
TXN_6866951,4,87,2,2,4,9,301.5,2023-09-24,True
TXN_1178688,17,3,1,2,1,3,64.5,2023-10-15,True
TXN_4030585,11,61,1,1,3,10,50.0,2022-02-04,True
TXN_5206226,15,39,3,1,2,2,73.0,2024-11-07,False
TXN_4387932,21,136,1,2,6,6,30.0,2024-08-11,
TXN_7016344,19,132,1,2,6,6,165.0,2023-05-13,
TXN_5879899,21,140,3,1,6,7,266.0,2024-10-31,
TXN_2400589,3,40,2,1,2,4,152.0,2023-07-19,True
TXN_5968294,9,78,3,2,4,3,64.5,2024-05-13,True
TXN_7597821,1,42,2,1,2,5,205.0,2024-05-18,True
TXN_8061941,11,47,3,2,2,1,12.5,2024-08-03,
TXN_9013787,19,177,1,1,8,4,80.0,2024-10-27,False
TXN_1833797,8,122,3,1,5,10,125.0,2022-03-29,False
TXN_5356552,9,161,2,1,7,8,40.0,2023-10-19,True
TXN_1293495,3,36,3,1,2,6,30.0,2023-11-10,False
TXN_9760364,16,146,2,2,6,5,55.0,2022-01-26,True
TXN_9093693,2,7,1,1,1,10,275.0,2022-04-18,
TXN_1284380,6,99,1,1,4,4,62.0,2023-07-14,True
TXN_5602945,3,81,3,2,4,5,130.0,2023-09-29,
TXN_8221789,23,146,2,1,6,10,110.0,2024-06-12,
TXN_2337522,10,17,1,2,1,2,82.0,2022-07-15,True
TXN_9306598,24,63,2,2,3,10,350.0,2022-09-01,False
TXN_1877280,25,200,3,1,8,8,136.0,2023-09-01,True
TXN_8474989,6,18,2,2,1,3,19.5,2022-06-22,
TXN_4131069,14,157,3,1,7,10,275.0,2022-11-17,False
TXN_2691217,17,127,2,2,6,2,40.0,2024-08-11,True
TXN_3642493,6,131,2,2,6,5,130.0,2024-11-30,False
TXN_4963681,17,58,3,2,3,5,145.0,2023-01-17,
TXN_8849152,5,103,1,2,5,1,21.5,2022-08-15,True
TXN_8430322,1,193,1,2,8,10,65.0,2022-03-06,False
TXN_2813616,7,12,1,2,1,5,167.5,2023-11-19,True
TXN_9152621,14,39,2,1,2,4,146.0,2025-01-01,
TXN_9713205,17,35,1,2,2,3,96.0,2022-06-15,
TXN_2781552,13,193,1,2,8,3,19.5,2024-09-09,
TXN_9748731,8,64,3,2,3,1,36.5,2024-11-28,False
TXN_6276223,14,161,1,1,7,4,20.0,2024-01-14,
TXN_7309819,21,125,1,2,5,7,119.0,2024-11-11,True
TXN_7358431,13,29,1,1,2,4,92.0,2023-02-26,False
TXN_1806809,18,74,2,1,3,9,139.5,2024-07-08,False
TXN_4858882,19,92,3,2,4,10,410.0,2023-12-20,True
TXN_2024907,24,157,1,2,7,4,110.0,2025-01-10,True
TXN_2427553,17,65,1,2,3,3,114.0,2023-03-09,False
TXN_9202573,19,18,1,2,1,3,19.5,2023-07-07,
TXN_1990804,23,112,1,1,5,9,301.5,2022-06-08,False
TXN_1999095,13,141,2,2,6,1,39.5,2024-01-12,
TXN_8076264,19,143,3,1,6,5,32.5,2024-12-01,
TXN_6952271,1,146,2,2,6,6,66.0,2022-06-12,
TXN_6330492,13,12,1,1,1,8,268.0,2023-05-26,False
TXN_5680991,19,183,3,1,8,8,232.0,2023-08-24,True
TXN_5706555,13,128,1,2,6,1,21.5,2024-05-06,True
TXN_1960835,15,99,1,2,4,2,31.0,2022-03-22,
TXN_4227145,14,55,1,1,3,7,171.5,2024-06-25,True
