transaction_id,status,date,time,amount,card_id,city_id
TRX_05735,failed,2025-09-16,21:10:00,545116.0,card_3,city_8
TRX_05736,success,2025-09-30,07:07:00,177050.0,card_4,city_3
TRX_05737,failed,2025-09-03,21:21:00,5000.0,card_3,city_2
TRX_05738,failed,2025-09-19,05:56:00,471227.0,card_4,city_8
TRX_05739,failed,2025-09-12,14:02:00,343679.0,card_4,city_2
TRX_05740,failed,2025-09-16,11:11:00,1883871.0,card_4,city_8
TRX_05741,failed,2025-09-27,06:06:00,5000.0,card_2,city_4
TRX_05742,success,2025-09-11,05:56:00,419089.0,card_2,city_8
TRX_05743,success,2025-09-10,19:51:00,999999.0,card_3,city_5
TRX_05744,success,2025-09-25,19:29:00,450000.0,card_4,city_8
TRX_05745,success,2025-09-20,17:17:00,0.0,card_4,city_8
TRX_05746,failed,2025-09-04,07:07:00,123456.0,card_3,city_7
TRX_05747,failed,2025-09-12,02:24:00,5000.0,card_3,city_3
TRX_05748,failed,2025-09-23,00:00:00,250000.0,card_3,city_8
TRX_05749,success,2025-09-02,01:01:00,120000.0,card_4,city_3
TRX_05750,failed,2025-09-24,19:40:00,443463.0,card_3,city_5
TRX_05751,failed,2025-09-22,02:37:00,1578078.0,card_2,city_8
TRX_05752,success,2025-09-19,13:10:00,583952.0,card_4,city_2
TRX_05753,failed,2025-09-25,20:33:00,450000.0,card_2,city_8
TRX_05754,success,2025-09-05,10:48:00,250000.0,card_2,city_7
TRX_05755,failed,2025-09-08,06:30:00,976246.0,card_4,city_7
TRX_05756,failed,2025-09-07,06:30:00,1463119.0,card_1,city_2
TRX_05757,success,2025-09-14,06:30:00,0.0,card_2,city_3
TRX_05758,success,2025-09-24,20:20:00,0.0,card_4,city_8
TRX_05759,success,2025-09-23,17:17:00,471227.0,card_3,city_7
TRX_05760,failed,2025-09-03,12:12:00,1578078.0,card_3,city_7
TRX_05761,success,2025-09-18,22:27:00,999999.0,card_4,city_7
TRX_05762,success,2025-09-16,14:11:00,0.0,card_3,city_2
TRX_05763,failed,2025-09-23,11:11:00,471227.0,card_4,city_7
TRX_05764,failed,2025-09-19,20:33:00,250000.0,NULL,city_8
TRX_05765,failed,2025-09-19,05:56:00,419089.0,card_1,city_2
TRX_05766,success,2025-09-18,10:05:00,1768588.0,card_3,city_8
TRX_05767,success,2025-09-20,17:17:00,545116.0,card_4,city_4
TRX_05768,failed,2025-09-16,18:00:00,0.0,card_3,city_8
TRX_05769,failed,2025-09-08,07:08:00,443463.0,card_1,city_7
TRX_05770,failed,2025-09-28,22:27:00,471227.0,NULL,city_7
TRX_05771,success,2025-09-01,17:17:00,585954.0,card_1,city_8
TRX_05772,failed,2025-09-17,21:10:00,976246.0,card_4,city_3
TRX_05773,failed,2025-09-12,06:30:00,1387769.0,card_3,city_1
TRX_05774,success,2025-09-30,03:27:00,1578078.0,card_3,city_2
TRX_05775,success,2025-09-21,10:48:00,900000.0,card_2,city_3
TRX_05776,failed,2025-09-11,02:54:00,452545.0,card_4,city_2
TRX_05777,success,2025-09-05,20:20:00,177050.0,card_4,city_8
TRX_05778,failed,2025-09-27,20:20:00,452545.0,card_4,city_2
TRX_05779,success,2025-09-12,12:44:00,583952.0,card_4,city_5
TRX_05780,success,2025-09-17,21:21:00,585954.0,card_3,city_8
TRX_05781,success,2025-09-06,13:13:00,0.0,card_1,city_6
TRX_05782,success,2025-09-01,02:30:00,0.0,card_4,city_3
TRX_05783,failed,2025-09-05,16:40:00,1427657.0,card_3,city_8
TRX_05784,success,2025-09-25,23:17:00,0.0,NULL,city_8
TRX_05785,failed,2025-09-28,17:17:00,200000.0,card_3,city_8
TRX_05786,failed,2025-09-14,14:55:00,1472823.0,card_4,city_8
TRX_05787,success,2025-09-05,08:59:00,0.0,card_4,city_8
TRX_05788,success,2025-09-22,12:44:00,999999.0,card_3,city_1
TRX_05789,failed,2025-09-24,19:51:00,976246.0,card_3,city_3
TRX_05790,failed,2025-09-27,03:27:00,583952.0,card_3,city_4
TRX_05791,success,2025-09-01,07:07:00,0.0,card_2,city_4
TRX_05792,failed,2025-09-30,18:12:00,545116.0,card_1,city_7
TRX_05793,success,2025-09-18,12:44:00,412308.0,NULL,city_3
TRX_05794,failed,2025-09-16,00:00:00,5000.0,card_4,city_3
TRX_05795,failed,2025-09-09,21:23:00,250000.0,card_3,city_2
TRX_05796,failed,2025-09-19,15:45:00,250000.0,card_4,city_7
TRX_05797,success,2025-09-22,06:30:00,100.5,card_3,city_3
TRX_05798,failed,2025-09-05,21:23:00,914465.0,card_3,city_8
TRX_05799,failed,2025-09-27,10:05:00,343679.0,card_3,city_8
TRX_05800,failed,2025-09-02,06:30:00,999999.0,card_3,city_4
TRX_05801,failed,2025-09-30,06:06:00,545116.0,card_1,city_2
TRX_05802,failed,2025-09-15,07:08:00,250000.0,card_3,city_6
TRX_05803,failed,2025-09-07,10:48:00,123456.0,card_2,city_6
TRX_05804,failed,2025-09-04,10:48:00,63489.0,card_3,city_7
TRX_05805,failed,2025-09-01,02:30:00,0.0,card_3,city_8
TRX_05806,success,2025-09-13,06:30:00,5000.0,card_2,city_8
TRX_05807,failed,2025-09-20,07:32:00,1387769.0,card_4,city_4
TRX_05808,success,2025-09-22,19:29:00,250000.0,card_3,city_5
TRX_05809,failed,2025-09-07,12:12:00,1578078.0,card_2,city_5
TRX_05810,success,2025-09-15,17:17:00,583952.0,card_2,city_4
TRX_05811,failed,2025-09-23,04:15:00,300000.0,card_4,city_8
TRX_05812,success,2025-09-14,09:09:00,1782689.0,card_3,city_7
TRX_05813,success,2025-09-23,10:05:00,1768588.0,card_3,city_8
TRX_05814,success,2025-09-19,04:40:00,1578078.0,card_4,city_8
TRX_05815,success,2025-09-22,06:30:00,914282.0,card_3,city_7
TRX_05816,success,2025-09-29,11:11:00,1387769.0,card_4,city_1
TRX_05817,failed,2025-09-24,08:08:00,99999.0,card_4,city_7
TRX_05818,failed,2025-09-20,14:11:00,419089.0,card_2,city_8
TRX_05819,success,2025-09-29,13:13:00,419089.0,card_3,city_1
TRX_05820,success,2025-09-24,14:11:00,177050.0,card_1,city_8
TRX_05821,failed,2025-09-18,19:51:00,12345.0,card_4,city_8
TRX_05822,success,2025-09-10,09:45:00,1050805.0,card_3,city_8
TRX_05823,failed,2025-09-09,14:11:00,100.5,card_4,city_2
TRX_05824,success,2025-09-25,07:32:00,1387769.0,card_3,city_6
TRX_05825,failed,2025-09-08,00:00:00,1305967.0,NULL,city_1
TRX_05826,success,2025-09-26,00:00:00,1578078.0,card_1,city_7
TRX_05827,failed,2025-09-30,20:20:00,63489.0,card_4,city_8
TRX_05828,success,2025-09-29,22:27:00,914282.0,card_4,city_7
TRX_05829,success,2025-09-10,21:10:00,914282.0,card_1,city_8
TRX_05830,failed,2025-09-17,04:15:00,343679.0,card_4,city_4
TRX_05831,success,2025-09-02,13:13:00,976246.0,card_4,city_4
TRX_05832,failed,2025-09-06,14:11:00,585954.0,card_4,city_2
TRX_05833,failed,2025-09-26,12:44:00,1387769.0,card_1,city_8
TRX_05834,failed,2025-09-05,16:16:00,100000.0,card_3,city_2
TRX_05835,failed,2025-09-28,09:09:00,177050.0,card_3,city_2
TRX_05836,success,2025-09-30,18:12:00,343679.0,card_2,city_4
TRX_05837,success,2025-09-09,14:30:00,1472823.0,card_4,city_3
TRX_05838,success,2025-09-05,03:00:00,100.5,card_3,city_2
TRX_05839,failed,2025-09-18,14:02:00,5000.0,card_4,city_2
TRX_05840,success,2025-09-26,04:15:00,1305967.0,card_3,city_8
TRX_05841,success,2025-09-20,10:48:00,999999.0,card_2,city_1
TRX_05842,success,2025-09-09,03:27:00,976246.0,card_1,city_8
TRX_05843,failed,2025-09-17,21:23:00,5000.0,card_1,city_3
TRX_05844,success,2025-09-27,14:11:00,5000.0,card_3,NULL
TRX_05845,success,2025-09-17,20:33:00,452545.0,card_4,city_8
TRX_05846,failed,2025-09-12,18:12:00,583952.0,card_4,city_3
TRX_05847,success,2025-09-07,02:37:00,545116.0,card_2,city_6
TRX_05848,success,2025-09-27,12:12:00,5000.0,card_3,city_7
TRX_05849,failed,2025-09-03,14:11:00,650000.0,card_1,city_6
TRX_05850,failed,2025-09-10,02:54:00,1472823.0,card_3,city_3
TRX_05851,failed,2025-09-02,00:00:00,5000.0,card_4,city_7
TRX_05852,success,2025-09-25,07:08:00,100.5,card_3,city_7
TRX_05853,failed,2025-09-03,01:51:00,471227.0,card_3,city_2
TRX_05854,failed,2025-09-16,13:10:00,1.0,card_2,city_6
TRX_05855,success,2025-09-02,14:30:00,1305967.0,card_3,city_7
TRX_05856,success,2025-09-28,22:27:00,419089.0,card_4,city_5
TRX_05857,success,2025-09-24,07:08:00,0.0,card_4,city_8
TRX_05858,success,2025-09-10,09:45:00,99999.0,card_4,city_7
TRX_05859,success,2025-09-06,12:12:00,1427657.0,card_4,city_8
TRX_05860,success,2025-09-22,02:20:00,583952.0,card_4,city_4
TRX_05861,success,2025-09-26,19:40:00,200000.0,card_3,city_8
TRX_05862,failed,2025-09-11,13:10:00,1578078.0,card_1,city_8
TRX_05863,failed,2025-09-23,22:27:00,200000.0,card_1,city_2
TRX_05864,failed,2025-09-07,02:37:00,0.0,card_4,city_7
TRX_05865,success,2025-09-27,05:56:00,0.0,NULL,city_3
TRX_05866,failed,2025-09-29,06:30:00,1502601.0,card_4,city_3
TRX_05867,failed,2025-09-15,11:11:00,914465.0,card_4,city_8
TRX_05868,failed,2025-09-06,03:27:00,177050.0,card_2,city_5
TRX_05869,success,2025-09-20,11:11:00,63489.0,card_1,city_2
TRX_05870,failed,2025-09-27,01:51:00,120000.0,card_4,city_7
TRX_05871,failed,2025-09-09,19:19:00,999999.0,card_4,city_5
TRX_05872,success,2025-09-22,03:27:00,250000.0,card_4,city_6
TRX_05873,success,2025-09-20,14:00:00,999999.0,card_2,city_2
TRX_05874,failed,2025-09-12,19:29:00,999999.0,card_3,city_8
TRX_05875,success,2025-09-19,19:29:00,5000.0,card_1,city_6
TRX_05876,failed,2025-09-20,08:59:00,976246.0,card_1,city_3
TRX_05877,success,2025-09-03,04:15:00,914465.0,card_4,city_6
TRX_05878,failed,2025-09-15,19:19:00,999999.0,card_3,city_7
TRX_05879,success,2025-09-02,16:16:00,1578078.0,NULL,city_3
TRX_05880,failed,2025-09-30,04:04:00,452545.0,card_3,city_7
TRX_05881,success,2025-09-21,08:59:00,976246.0,card_1,city_5
TRX_05882,failed,2025-09-02,05:56:00,1782689.0,card_1,city_2
TRX_05883,success,2025-09-22,05:56:00,0.0,card_4,city_8
TRX_05884,failed,2025-09-03,10:48:00,250000.0,card_4,city_2
TRX_05885,failed,2025-09-06,16:40:00,NULL,card_2,city_7
TRX_05886,failed,2025-09-15,23:17:00,250000.0,card_3,city_8
TRX_05887,failed,2025-09-27,04:15:00,1427657.0,card_3,city_3
TRX_05888,success,2025-09-10,02:24:00,850000.0,card_3,city_4
TRX_05889,success,2025-09-09,11:11:00,1050805.0,card_4,city_2
TRX_05890,success,2025-09-01,04:40:00,850000.0,card_3,city_4
TRX_05891,failed,2025-09-16,02:24:00,200000.0,card_4,city_1
TRX_05892,success,2025-09-06,07:08:00,5000.0,card_3,city_8
TRX_05893,success,2025-09-09,20:33:00,583952.0,card_4,city_5
TRX_05894,success,2025-09-27,07:32:00,1782689.0,card_3,city_4
TRX_05895,success,2025-09-04,04:15:00,999999.0,card_3,city_8
TRX_05896,failed,2025-09-27,18:12:00,976246.0,card_4,city_5
TRX_05897,failed,2025-09-28,05:23:00,333333.0,card_4,city_8
TRX_05898,success,2025-09-02,03:27:00,1387769.0,card_1,city_2
TRX_05899,failed,2025-09-29,01:51:00,5000.0,card_4,city_6
TRX_05900,success,2025-09-04,07:08:00,1158713.0,card_1,city_8
TRX_05901,success,2025-09-01,09:00:00,452545.0,card_3,city_8
TRX_05902,failed,2025-09-19,04:15:00,0.0,card_2,city_8
TRX_05903,failed,2025-09-26,19:51:00,100.5,card_3,city_8
TRX_05904,success,2025-09-25,07:32:00,177050.0,NULL,city_8
TRX_05905,failed,2025-09-10,05:23:00,5000.0,card_3,city_3
TRX_05906,success,2025-09-21,01:51:00,999999.0,card_4,city_4
TRX_05907,failed,2025-09-15,12:12:00,1502601.0,card_4,city_8
TRX_05908,success,2025-09-27,08:59:00,0.0,card_3,city_8
TRX_05909,success,2025-09-22,05:23:00,5000.0,card_1,city_7
TRX_05910,success,2025-09-19,21:23:00,1883871.0,card_3,city_7
TRX_05911,success,2025-09-16,19:29:00,0.0,card_4,city_8
TRX_05912,failed,2025-09-21,02:30:00,419089.0,card_2,city_8
TRX_05913,failed,2025-09-27,11:11:00,1387769.0,card_4,city_1
TRX_05914,success,2025-09-24,08:08:00,443463.0,NULL,city_3
TRX_05915,success,2025-09-22,12:34:00,419089.0,card_3,city_8
TRX_05916,success,2025-09-04,00:00:00,1502601.0,NULL,city_4
TRX_05917,failed,2025-09-02,02:54:00,1387769.0,card_2,city_5
TRX_05918,success,2025-09-30,19:40:00,NULL,card_4,city_2
TRX_05919,failed,2025-09-25,23:17:00,5000.0,card_2,city_7
TRX_05920,failed,2025-09-13,06:30:00,1.0,card_1,city_8
TRX_05921,success,2025-09-28,19:19:00,976246.0,card_4,city_8
TRX_05922,success,2025-09-01,19:19:00,50200.0,card_2,city_6
TRX_05923,success,2025-09-17,13:13:00,250000.0,NULL,city_2
TRX_05924,success,2025-09-13,09:09:00,583952.0,card_2,city_6
TRX_05925,failed,2025-09-04,09:09:00,177050.0,card_3,city_8
TRX_05926,success,2025-09-07,16:40:00,443463.0,card_3,city_7
TRX_05927,failed,2025-09-17,18:12:00,1578078.0,card_2,city_5
TRX_05928,success,2025-09-09,05:56:00,850000.0,card_4,city_8
TRX_05929,success,2025-09-04,03:27:00,177050.0,card_2,city_8
TRX_05930,failed,2025-09-19,19:19:00,5000.0,card_4,city_7
TRX_05931,success,2025-09-01,21:21:00,976246.0,card_3,city_8
TRX_05932,failed,2025-09-10,03:27:00,1578078.0,card_3,city_5
TRX_05933,failed,2025-09-04,08:59:00,NULL,card_3,city_2
TRX_05934,success,2025-09-09,03:27:00,450000.0,card_3,city_1
TRX_05935,success,2025-09-13,11:11:00,650000.0,card_2,city_4
TRX_05936,failed,2025-09-14,02:37:00,1472823.0,card_4,city_4
TRX_05937,failed,2025-09-10,09:00:00,100.5,card_4,city_6
TRX_05938,success,2025-09-06,12:34:00,NULL,card_1,city_8
TRX_05939,success,2025-09-16,10:05:00,99999.0,card_3,city_3
TRX_05940,success,2025-09-06,00:00:00,1768588.0,card_4,city_4
TRX_05941,failed,2025-09-17,14:02:00,177050.0,card_3,city_3
TRX_05942,failed,2025-09-10,18:00:00,650000.0,card_4,city_8
TRX_05943,success,2025-09-18,09:00:00,419089.0,card_4,city_7
TRX_05944,failed,2025-09-27,14:11:00,914282.0,card_3,city_8
TRX_05945,success,2025-09-22,11:11:00,5000.0,card_4,city_5
TRX_05946,success,2025-09-18,02:37:00,200000.0,card_3,city_8
TRX_05947,failed,2025-09-03,10:48:00,914465.0,card_4,city_3
TRX_05948,failed,2025-09-20,11:11:00,1883871.0,card_4,city_8
TRX_05949,failed,2025-09-27,23:59:00,471227.0,card_3,city_7
TRX_05950,failed,2025-09-21,06:30:00,1463119.0,card_1,city_8
TRX_05951,failed,2025-09-25,14:55:00,100.5,card_3,city_1
TRX_05952,failed,2025-09-28,09:45:00,850000.0,card_3,city_1
TRX_05953,failed,2025-09-15,09:00:00,1502601.0,card_1,city_6
TRX_05954,failed,2025-09-15,10:48:00,914282.0,card_2,city_5
TRX_05955,success,2025-09-04,18:45:00,1578078.0,card_2,city_8
TRX_05956,failed,2025-09-29,14:30:00,1050805.0,card_2,city_8
TRX_05957,success,2025-09-27,21:23:00,1000.0,card_2,city_6
TRX_05958,success,2025-09-09,10:05:00,200000.0,card_3,city_8
TRX_05959,success,2025-09-27,07:32:00,1578078.0,card_4,city_8
TRX_05960,success,2025-09-26,14:02:00,1472823.0,card_2,city_2
TRX_05961,success,2025-09-19,01:01:00,177050.0,card_2,city_3
TRX_05962,failed,2025-09-24,10:05:00,443463.0,card_2,city_3
TRX_05963,failed,2025-09-28,14:00:00,0.0,card_4,city_8
TRX_05964,success,2025-09-17,03:27:00,585954.0,card_4,city_8
TRX_05965,success,2025-09-11,14:02:00,914465.0,card_1,city_2
TRX_05966,success,2025-09-25,03:27:00,0.0,card_4,city_8
TRX_05967,failed,2025-09-09,12:12:00,1.0,card_4,city_8
TRX_05968,success,2025-09-10,09:09:00,0.0,NULL,city_7
TRX_05969,success,2025-09-18,12:12:00,250000.0,card_3,city_7
TRX_05970,failed,2025-09-20,08:59:00,200000.0,card_4,city_2
TRX_05971,failed,2025-09-13,10:48:00,200000.0,card_2,city_8
TRX_05972,failed,2025-09-08,17:17:00,12345.0,card_4,city_4
TRX_05973,failed,2025-09-07,01:51:00,177050.0,card_2,city_8
TRX_05974,success,2025-09-17,14:11:00,5000.0,card_2,city_1
TRX_05975,success,2025-09-21,19:51:00,177050.0,card_3,city_3
TRX_05976,failed,2025-09-23,21:23:00,177050.0,card_2,city_1
TRX_05977,success,2025-09-15,10:05:00,50200.0,card_3,city_2
TRX_05978,failed,2025-09-20,01:01:00,1463119.0,card_3,city_3
TRX_05979,success,2025-09-15,04:40:00,200000.0,card_2,city_1
TRX_05980,failed,2025-09-01,13:13:00,1050805.0,card_4,city_7
TRX_05981,success,2025-09-25,02:30:00,471227.0,card_3,city_8
TRX_05982,success,2025-09-14,11:11:00,1768588.0,card_3,city_4
TRX_05983,failed,2025-09-05,20:33:00,343679.0,card_4,city_8
TRX_05984,success,2025-09-11,20:33:00,250000.0,card_4,city_6
TRX_05985,success,2025-09-16,19:51:00,1768588.0,card_3,city_6
TRX_05986,success,2025-09-02,09:45:00,1463119.0,card_2,city_5
TRX_05987,failed,2025-09-08,02:30:00,850000.0,card_3,city_7
TRX_05988,failed,2025-09-11,23:59:00,774681.0,card_4,city_4
TRX_05989,success,2025-09-29,04:15:00,1502601.0,card_4,city_2
TRX_05990,failed,2025-09-18,21:21:00,1502601.0,card_3,city_8
TRX_05991,success,2025-09-03,16:16:00,177050.0,card_4,city_3
TRX_05992,failed,2025-09-30,12:12:00,100.5,card_1,city_1
TRX_05993,success,2025-09-26,05:23:00,545116.0,card_2,city_8
TRX_05994,success,2025-09-01,14:02:00,419089.0,card_4,city_7
TRX_05995,success,2025-09-11,09:00:00,914282.0,card_3,city_2
TRX_05996,failed,2025-09-16,17:07:00,999999.0,card_4,city_4
TRX_05997,failed,2025-09-18,06:30:00,419089.0,card_1,city_8
TRX_05998,failed,2025-09-30,12:12:00,200000.0,card_1,city_5
TRX_05999,failed,2025-09-16,02:30:00,NULL,card_2,city_2
TRX_06000,success,2025-09-23,04:40:00,999999.0,card_4,city_5
TRX_06001,success,2025-09-10,07:07:00,343679.0,card_3,city_8
TRX_06002,failed,2025-09-18,22:27:00,585954.0,card_1,city_7
TRX_06003,failed,2025-09-06,19:51:00,99999.0,card_4,city_1
TRX_06004,success,2025-09-19,07:32:00,0.0,card_2,city_4
TRX_06005,failed,2025-09-04,08:08:00,443463.0,card_1,city_1
TRX_06006,success,2025-09-27,07:32:00,1578078.0,card_4,city_3
TRX_06007,failed,2025-09-13,02:54:00,1.0,card_2,city_8
TRX_06008,success,2025-09-24,06:30:00,1578078.0,card_1,city_8
TRX_06009,failed,2025-09-14,12:44:00,1578078.0,card_4,city_7
TRX_06010,failed,2025-09-03,09:45:00,100.5,card_2,city_5
TRX_06011,success,2025-09-10,13:13:00,0.0,card_4,city_8
TRX_06012,success,2025-09-06,11:11:00,1427657.0,card_3,city_3
TRX_06013,failed,2025-09-01,19:51:00,5000.0,card_2,city_4
TRX_06014,success,2025-09-23,23:59:00,583952.0,card_3,city_8
TRX_06015,success,2025-09-24,13:10:00,0.0,card_3,city_4
TRX_06016,success,2025-09-27,04:40:00,0.0,card_1,city_2
TRX_06017,success,2025-09-14,17:07:00,100.5,card_3,city_1
TRX_06018,failed,2025-09-08,10:48:00,976246.0,card_3,city_2
TRX_06019,failed,2025-09-19,04:04:00,1463119.0,card_4,city_7
TRX_06020,success,2025-09-14,12:12:00,583952.0,card_2,city_8
TRX_06021,failed,2025-09-10,08:08:00,545116.0,card_4,city_8
TRX_06022,failed,2025-09-17,13:10:00,914465.0,card_3,city_2
TRX_06023,success,2025-09-09,02:54:00,0.0,card_4,city_2
TRX_06024,failed,2025-09-29,13:13:00,1578078.0,card_2,city_5
TRX_06025,failed,2025-09-06,08:08:00,205000.0,card_4,city_3
TRX_06026,success,2025-09-11,23:59:00,5000.0,card_3,city_8
TRX_06027,success,2025-09-25,13:10:00,177050.0,card_4,city_4
TRX_06028,success,2025-09-07,02:37:00,100000.0,card_3,city_8
TRX_06029,success,2025-09-17,23:59:00,0.0,card_4,city_4
TRX_06030,success,2025-09-28,02:24:00,99999.0,card_1,city_4
TRX_06031,success,2025-09-28,01:51:00,976246.0,card_4,city_4
TRX_06032,failed,2025-09-01,06:30:00,471227.0,card_1,city_2
TRX_06033,failed,2025-09-22,13:13:00,1782689.0,card_3,city_8
TRX_06034,failed,2025-09-05,02:20:00,1883871.0,card_3,city_8
TRX_06035,success,2025-09-09,09:45:00,100.5,card_4,city_8
TRX_06036,failed,2025-09-18,13:13:00,1502601.0,card_4,city_1
TRX_06037,failed,2025-09-24,09:45:00,1472823.0,card_2,city_7
TRX_06038,success,2025-09-27,12:44:00,0.0,card_3,city_8
TRX_06039,success,2025-09-21,13:13:00,123456.0,card_1,city_3
TRX_06040,success,2025-09-02,02:30:00,5000.0,card_4,city_3
TRX_06041,failed,2025-09-29,18:45:00,0.0,card_3,city_3
TRX_06042,success,2025-09-26,12:12:00,343679.0,card_3,city_8
TRX_06043,failed,2025-09-11,14:55:00,419089.0,card_3,city_5
TRX_06044,failed,2025-09-27,09:09:00,452545.0,card_2,city_8
TRX_06045,success,2025-09-28,04:15:00,1578078.0,card_4,city_8
TRX_06046,failed,2025-09-06,19:40:00,999999.0,card_4,city_7
TRX_06047,success,2025-09-26,04:15:00,100.5,card_4,city_8
TRX_06048,failed,2025-09-08,07:08:00,300000.0,card_2,city_5
TRX_06049,failed,2025-09-04,02:30:00,1.0,card_3,city_8
TRX_06050,failed,2025-09-18,02:30:00,333333.0,card_4,city_4
TRX_06051,success,2025-09-28,08:08:00,1578078.0,card_3,city_3
TRX_06052,success,2025-09-11,18:00:00,1158713.0,card_3,city_8
TRX_06053,success,2025-09-05,07:08:00,5000.0,card_3,city_1
TRX_06054,success,2025-09-15,19:51:00,1305967.0,card_1,city_8
TRX_06055,failed,2025-09-28,11:11:00,850000.0,card_4,city_8
TRX_06056,success,2025-09-18,19:19:00,50200.0,card_3,city_7
TRX_06057,success,2025-09-02,02:30:00,NULL,card_1,city_1
TRX_06058,success,2025-09-22,12:12:00,419089.0,card_3,city_8
TRX_06059,failed,2025-09-11,10:05:00,5000.0,card_4,city_7
TRX_06060,failed,2025-09-26,21:23:00,1463119.0,card_1,city_8
TRX_06061,success,2025-09-25,18:00:00,250000.0,card_3,city_3
TRX_06062,success,2025-09-13,03:27:00,123456.0,card_3,city_6
TRX_06063,success,2025-09-04,03:27:00,1782689.0,card_3,city_8
TRX_06064,success,2025-09-22,15:45:00,100000.0,card_4,city_5
TRX_06065,success,2025-09-07,13:10:00,177050.0,card_4,city_8
TRX_06066,failed,2025-09-29,19:19:00,419089.0,card_3,city_8
TRX_06067,success,2025-09-11,13:10:00,1472823.0,card_3,city_8
TRX_06068,success,2025-09-22,17:07:00,1463119.0,card_2,city_7
TRX_06069,failed,2025-09-24,02:30:00,0.0,card_3,city_6
TRX_06070,failed,2025-09-04,03:27:00,850000.0,card_3,city_8
TRX_06071,failed,2025-09-28,08:59:00,NULL,card_3,city_3
TRX_06072,failed,2025-09-15,04:15:00,12345.0,card_4,city_1
TRX_06073,failed,2025-09-01,02:24:00,50200.0,card_1,city_5
TRX_06074,failed,2025-09-23,14:02:00,999999.0,card_1,city_8
TRX_06075,success,2025-09-03,21:23:00,443463.0,card_3,city_8
TRX_06076,failed,2025-09-14,14:55:00,5000.0,card_3,city_4
TRX_06077,success,2025-09-06,21:23:00,555555.0,card_3,city_4
TRX_06078,success,2025-09-18,10:48:00,177050.0,card_2,NULL
TRX_06079,failed,2025-09-25,19:40:00,0.0,card_4,city_8
TRX_06080,success,2025-09-01,13:13:00,123456.0,card_2,city_4
TRX_06081,failed,2025-09-06,12:12:00,0.0,card_4,city_2
TRX_06082,failed,2025-09-06,14:02:00,0.0,card_4,city_8
TRX_06083,success,2025-09-21,15:45:00,1578078.0,card_4,city_8
TRX_06084,failed,2025-09-16,14:00:00,250000.0,card_3,city_3
TRX_06085,failed,2025-09-29,07:08:00,914282.0,card_2,city_7
TRX_06086,success,2025-09-05,02:24:00,419089.0,card_4,city_1
TRX_06087,failed,2025-09-17,04:04:00,1000.0,card_3,city_1
TRX_06088,success,2025-09-10,06:06:00,177050.0,card_3,city_7
TRX_06089,failed,2025-09-28,08:08:00,1463119.0,card_2,city_6
TRX_06090,failed,2025-09-21,08:08:00,177050.0,card_1,city_7
TRX_06091,failed,2025-09-18,11:11:00,5000.0,card_2,city_1
TRX_06092,success,2025-09-07,07:08:00,0.0,card_4,city_8
TRX_06093,success,2025-09-03,23:17:00,99999.0,card_4,city_6
TRX_06094,success,2025-09-13,12:34:00,1463119.0,card_1,city_7
TRX_06095,success,2025-09-15,05:56:00,333333.0,card_4,city_8
TRX_06096,failed,2025-09-20,14:00:00,177050.0,card_4,city_8
TRX_06097,failed,2025-09-19,20:20:00,585954.0,card_4,city_6
TRX_06098,success,2025-09-03,11:11:00,1.0,card_2,city_7
TRX_06099,failed,2025-09-04,12:34:00,120000.0,card_3,city_6
TRX_06100,failed,2025-09-05,17:17:00,1768588.0,card_4,city_2
TRX_06101,success,2025-09-01,16:40:00,412308.0,card_3,city_3
TRX_06102,success,2025-09-04,19:19:00,5000.0,card_2,city_4
TRX_06103,success,2025-09-12,09:45:00,1158713.0,card_2,city_7
TRX_06104,success,2025-09-28,03:00:00,5000.0,card_4,city_8
TRX_06105,success,2025-09-27,02:24:00,0.0,card_2,city_2
TRX_06106,success,2025-09-24,17:17:00,100000.0,card_4,city_6
TRX_06107,success,2025-09-10,00:00:00,585954.0,card_2,city_3
TRX_06108,success,2025-09-23,19:51:00,343679.0,card_3,city_8
TRX_06109,failed,2025-09-25,02:30:00,5000.0,card_3,city_6
TRX_06110,success,2025-09-21,21:23:00,774681.0,card_3,city_8
TRX_06111,success,2025-09-29,07:32:00,999999.0,card_4,city_7
TRX_06112,failed,2025-09-26,17:17:00,650000.0,card_3,city_4
TRX_06113,failed,2025-09-20,18:45:00,0.0,card_4,city_7
TRX_06114,failed,2025-09-24,13:13:00,5000.0,card_3,city_6
TRX_06115,failed,2025-09-25,14:11:00,50200.0,card_4,city_8
TRX_06116,success,2025-09-13,03:27:00,450000.0,card_4,city_8
TRX_06117,failed,2025-09-23,15:45:00,976246.0,card_4,city_5
TRX_06118,failed,2025-09-14,21:10:00,1387769.0,card_2,city_8
TRX_06119,failed,2025-09-23,17:17:00,100.5,card_4,city_8
TRX_06120,failed,2025-09-05,09:00:00,976246.0,card_4,city_2
TRX_06121,failed,2025-09-04,13:10:00,99999.0,card_4,city_8
TRX_06122,failed,2025-09-14,02:37:00,650000.0,card_2,city_6
TRX_06123,failed,2025-09-10,02:30:00,1427657.0,card_2,city_6
TRX_06124,success,2025-09-17,14:30:00,1463119.0,card_3,city_6
TRX_06125,success,2025-09-10,12:12:00,1578078.0,card_3,city_5
TRX_06126,failed,2025-09-26,21:23:00,5000.0,card_4,city_3
TRX_06127,success,2025-09-07,10:48:00,120000.0,card_4,city_8
