transaction_id,status,time,date,card_type,city,amount,amount_raw
TXN_05662,failed,09:00:00,2025-09-08,Discover,Karaj,5000.0,-5000.0
TXN_05663,failed,07:08:00,2025-09-15,MasterCard,Tehran,0.0,0.0
TXN_05664,success,13:13:00,2025-09-07,MasterCard,Tehran,0.0,0.0
TXN_05665,success,07:32:00,2025-09-27,Discover,Karaj,5000.0,-5000.0
TXN_05666,success,21:10:00,2025-09-06,Discover,Mashhad,443463.0,443463.0
TXN_05667,success,19:19:00,2025-09-01,Visa,Tehran,99999.0,99999.0
TXN_05668,failed,07:07:00,2025-09-15,Discover,Karaj,250000.0,250000.0
TXN_05669,failed,06:30:00,2025-09-23,Amex,Tehran,100.5,100.5
TXN_05670,failed,14:00:00,2025-09-26,Discover,Mashhad,,9999999999.0
TXN_05671,success,10:48:00,2025-09-07,MasterCard,Mashhad,914282.0,914282.0
TXN_05672,failed,07:07:00,2025-09-29,Visa,Mashhad,545116.0,545116.0
TXN_05673,success,16:16:00,2025-09-30,Discover,Tehran,1472823.0,1472823.0
TXN_05674,success,04:04:00,2025-09-25,MasterCard,Tehran,0.0,0.0
TXN_05675,success,04:04:00,2025-09-17,Visa,Shiraz,1050805.0,1050805.0
TXN_05676,failed,09:45:00,2025-09-02,Discover,Shiraz,0.0,0.0
TXN_05677,success,21:23:00,2025-09-27,MasterCard,Tehran,0.0,0.0
TXN_05678,success,22:27:00,2025-09-09,Visa,,471227.0,471227.0
TXN_05679,success,19:51:00,2025-09-29,Visa,Tehran,5000.0,-5000.0
TXN_05680,failed,23:59:00,2025-09-09,Discover,Ahvaz,177050.0,177050.0
TXN_05681,success,18:45:00,2025-09-13,Visa,Qom,0.0,0.0
TXN_05682,failed,15:45:00,2025-09-06,Amex,Mashhad,999999.0,-999999.0
TXN_05683,failed,02:54:00,2025-09-06,MasterCard,Tehran,1463119.0,1463119.0
TXN_05684,success,23:17:00,2025-09-20,MasterCard,Tehran,0.0,0.0
TXN_05685,failed,13:13:00,2025-09-20,Visa,Karaj,5000.0,-5000.0
TXN_05686,failed,19:29:00,2025-09-21,Visa,Isfahan,100000.0,100000.0
TXN_05687,success,10:48:00,2025-09-03,MasterCard,Shiraz,177050.0,177050.0
TXN_05688,failed,18:12:00,2025-09-17,MasterCard,Mashhad,1158713.0,1158713.0
TXN_05689,success,08:59:00,2025-09-17,MasterCard,Tabriz,471227.0,471227.0
TXN_05690,success,21:23:00,2025-09-12,Visa,Mashhad,300000.0,300000.0
TXN_05691,failed,12:12:00,2025-09-16,Visa,Tabriz,650000.0,650000.0
TXN_05692,success,11:11:00,2025-09-15,Visa,Mashhad,1.0,1.0
TXN_05693,failed,11:11:00,2025-09-13,MasterCard,Karaj,1.0,1.0
TXN_05694,failed,07:08:00,2025-09-23,MasterCard,Tehran,1050805.0,1050805.0
TXN_05695,failed,11:11:00,2025-09-01,Visa,Ahvaz,583952.0,583952.0
TXN_05696,success,03:27:00,2025-09-17,Visa,Tehran,1768588.0,1768588.0
TXN_05697,success,14:30:00,2025-09-03,Visa,Mashhad,999999.0,-999999.0
TXN_05698,failed,18:00:00,2025-09-26,MasterCard,Qom,300000.0,300000.0
TXN_05699,failed,04:04:00,2025-09-15,MasterCard,Ahvaz,123456.0,123456.0
TXN_05700,failed,23:59:00,2025-09-04,Discover,Ahvaz,976246.0,976246.0
TXN_05701,success,13:10:00,2025-09-04,Discover,Isfahan,412308.0,412308.0
TXN_05702,success,16:40:00,2025-09-18,Discover,Tehran,443463.0,443463.0
TXN_05703,failed,02:37:00,2025-09-17,MasterCard,Karaj,1768588.0,1768588.0
TXN_05704,failed,08:08:00,2025-09-19,MasterCard,Mashhad,1472823.0,1472823.0
TXN_05705,failed,14:30:00,2025-09-11,MasterCard,Tabriz,1387769.0,1387769.0
TXN_05706,success,00:00:00,2025-09-20,MasterCard,Tabriz,585954.0,585954.0
TXN_05707,failed,19:51:00,2025-09-03,Visa,Tehran,205000.0,205000.0
TXN_05708,failed,07:32:00,2025-09-08,Visa,Tabriz,1387769.0,1387769.0
TXN_05709,failed,21:23:00,2025-09-14,Discover,Mashhad,0.0,0.0
TXN_05710,success,21:23:00,2025-09-26,Discover,Mashhad,412308.0,412308.0
TXN_05711,failed,04:40:00,2025-09-01,MasterCard,Qom,1427657.0,1427657.0
TXN_05712,failed,13:10:00,2025-09-14,,Isfahan,120000.0,120000.0
TXN_05713,failed,11:11:00,2025-09-02,MasterCard,Tehran,419089.0,419089.0
TXN_05714,success,03:00:00,2025-09-29,Visa,Mashhad,12345.0,12345.0
TXN_05715,success,07:08:00,2025-09-23,MasterCard,Isfahan,583952.0,583952.0
TXN_05716,failed,14:55:00,2025-09-04,Discover,Tehran,914282.0,914282.0
TXN_05717,failed,14:11:00,2025-09-24,MasterCard,Qom,200000.0,200000.0
TXN_05718,success,15:45:00,2025-09-27,Visa,Qom,1.0,1.0
TXN_05719,success,19:19:00,2025-09-29,MasterCard,Qom,999999.0,-999999.0
TXN_05720,success,04:04:00,2025-09-19,MasterCard,Tehran,914282.0,914282.0
TXN_05721,failed,06:06:00,2025-09-06,MasterCard,Ahvaz,0.0,0.0
TXN_05722,success,13:13:00,2025-09-25,Visa,Tehran,1.0,1.0
TXN_05723,success,05:56:00,2025-09-01,Discover,Tehran,250000.0,250000.0
TXN_05724,success,09:00:00,2025-09-17,Visa,Tabriz,1387769.0,1387769.0
TXN_05725,success,07:32:00,2025-09-08,Visa,Tabriz,1472823.0,1472823.0
TXN_05726,success,16:40:00,2025-09-19,Discover,Shiraz,419089.0,419089.0
TXN_05727,failed,19:40:00,2025-09-21,MasterCard,Mashhad,1305967.0,1305967.0
TXN_05728,failed,02:30:00,2025-09-01,Visa,Ahvaz,200000.0,200000.0
TXN_05729,success,05:56:00,2025-09-05,Visa,Isfahan,850000.0,850000.0
TXN_05730,failed,08:08:00,2025-09-27,Amex,Tabriz,200000.0,200000.0
TXN_05731,failed,13:13:00,2025-09-16,MasterCard,Tabriz,1883871.0,1883871.0
TXN_05732,success,19:51:00,2025-09-06,Visa,Tehran,976246.0,976246.0
TXN_05733,failed,11:11:00,2025-09-08,Visa,Tehran,1427657.0,1427657.0
TXN_05734,failed,14:02:00,2025-09-13,MasterCard,Tabriz,585954.0,585954.0
TXN_05735,failed,21:10:00,2025-09-16,MasterCard,Tehran,545116.0,545116.0
TXN_05736,success,07:07:00,2025-09-30,Visa,Karaj,177050.0,177050.0
TXN_05737,failed,21:21:00,2025-09-03,MasterCard,Isfahan,5000.0,-5000.0
TXN_05738,failed,05:56:00,2025-09-19,Visa,Tehran,471227.0,471227.0
TXN_05739,failed,14:02:00,2025-09-12,Visa,Isfahan,343679.0,343679.0
TXN_05740,failed,11:11:00,2025-09-16,Visa,Tehran,1883871.0,1883871.0
TXN_05741,failed,06:06:00,2025-09-27,Discover,Mashhad,5000.0,-5000.0
TXN_05742,success,05:56:00,2025-09-11,Discover,Tehran,419089.0,419089.0
TXN_05743,success,19:51:00,2025-09-10,MasterCard,Qom,999999.0,-999999.0
TXN_05744,success,19:29:00,2025-09-25,Visa,Tehran,450000.0,450000.0
TXN_05745,success,17:17:00,2025-09-20,Visa,Tehran,0.0,0.0
TXN_05746,failed,07:07:00,2025-09-04,MasterCard,Tabriz,123456.0,123456.0
TXN_05747,failed,02:24:00,2025-09-12,MasterCard,Karaj,5000.0,-5000.0
TXN_05748,failed,00:00:00,2025-09-23,MasterCard,Tehran,250000.0,250000.0
TXN_05749,success,01:01:00,2025-09-02,Visa,Karaj,120000.0,120000.0
TXN_05750,failed,19:40:00,2025-09-24,MasterCard,Qom,443463.0,443463.0
TXN_05751,failed,02:37:00,2025-09-22,Discover,Tehran,1578078.0,1578078.0
TXN_05752,success,13:10:00,2025-09-19,Visa,Isfahan,583952.0,583952.0
TXN_05753,failed,20:33:00,2025-09-25,Discover,Tehran,450000.0,450000.0
TXN_05754,success,10:48:00,2025-09-05,Discover,Tabriz,250000.0,250000.0
TXN_05755,failed,06:30:00,2025-09-08,Visa,Tabriz,976246.0,976246.0
TXN_05756,failed,06:30:00,2025-09-07,Amex,Isfahan,1463119.0,1463119.0
TXN_05757,success,06:30:00,2025-09-14,Discover,Karaj,0.0,0.0
TXN_05758,success,20:20:00,2025-09-24,Visa,Tehran,0.0,0.0
TXN_05759,success,17:17:00,2025-09-23,MasterCard,Tabriz,471227.0,471227.0
TXN_05760,failed,12:12:00,2025-09-03,MasterCard,Tabriz,1578078.0,1578078.0
TXN_05761,success,22:27:00,2025-09-18,Visa,Tabriz,999999.0,-999999.0
TXN_05762,success,14:11:00,2025-09-16,MasterCard,Isfahan,0.0,0.0
TXN_05763,failed,11:11:00,2025-09-23,Visa,Tabriz,471227.0,471227.0
TXN_05764,failed,20:33:00,2025-09-19,,Tehran,250000.0,250000.0
TXN_05765,failed,05:56:00,2025-09-19,Amex,Isfahan,419089.0,419089.0
TXN_05766,success,10:05:00,2025-09-18,MasterCard,Tehran,1768588.0,1768588.0
TXN_05767,success,17:17:00,2025-09-20,Visa,Mashhad,545116.0,545116.0
TXN_05768,failed,18:00:00,2025-09-16,MasterCard,Tehran,0.0,0.0
TXN_05769,failed,07:08:00,2025-09-08,Amex,Tabriz,443463.0,443463.0
TXN_05770,failed,22:27:00,2025-09-28,,Tabriz,471227.0,471227.0
TXN_05771,success,17:17:00,2025-09-01,Amex,Tehran,585954.0,585954.0
TXN_05772,failed,21:10:00,2025-09-17,Visa,Karaj,976246.0,976246.0
TXN_05773,failed,06:30:00,2025-09-12,MasterCard,Ahvaz,1387769.0,1387769.0
TXN_05774,success,03:27:00,2025-09-30,MasterCard,Isfahan,1578078.0,1578078.0
TXN_05775,success,10:48:00,2025-09-21,Discover,Karaj,900000.0,900000.0
TXN_05776,failed,02:54:00,2025-09-11,Visa,Isfahan,452545.0,452545.0
TXN_05777,success,20:20:00,2025-09-05,Visa,Tehran,177050.0,177050.0
TXN_05778,failed,20:20:00,2025-09-27,Visa,Isfahan,452545.0,452545.0
TXN_05779,success,12:44:00,2025-09-12,Visa,Qom,583952.0,583952.0
TXN_05780,success,21:21:00,2025-09-17,MasterCard,Tehran,585954.0,585954.0
TXN_05781,success,13:13:00,2025-09-06,Amex,Shiraz,0.0,0.0
TXN_05782,success,02:30:00,2025-09-01,Visa,Karaj,0.0,0.0
TXN_05783,failed,16:40:00,2025-09-05,MasterCard,Tehran,1427657.0,1427657.0
TXN_05784,success,23:17:00,2025-09-25,,Tehran,0.0,0.0
TXN_05785,failed,17:17:00,2025-09-28,MasterCard,Tehran,200000.0,200000.0
TXN_05786,failed,14:55:00,2025-09-14,Visa,Tehran,1472823.0,1472823.0
TXN_05787,success,08:59:00,2025-09-05,Visa,Tehran,0.0,0.0
TXN_05788,success,12:44:00,2025-09-22,MasterCard,Ahvaz,999999.0,-999999.0
TXN_05789,failed,19:51:00,2025-09-24,MasterCard,Karaj,976246.0,976246.0
TXN_05790,failed,03:27:00,2025-09-27,MasterCard,Mashhad,583952.0,583952.0
TXN_05791,success,07:07:00,2025-09-01,Discover,Mashhad,0.0,0.0
TXN_05792,failed,18:12:00,2025-09-30,Amex,Tabriz,545116.0,545116.0
TXN_05793,success,12:44:00,2025-09-18,,Karaj,412308.0,412308.0
TXN_05794,failed,00:00:00,2025-09-16,Visa,Karaj,5000.0,-5000.0
TXN_05795,failed,21:23:00,2025-09-09,MasterCard,Isfahan,250000.0,250000.0
TXN_05796,failed,15:45:00,2025-09-19,Visa,Tabriz,250000.0,250000.0
TXN_05797,success,06:30:00,2025-09-22,MasterCard,Karaj,100.5,100.5
TXN_05798,failed,21:23:00,2025-09-05,MasterCard,Tehran,914465.0,914465.0
TXN_05799,failed,10:05:00,2025-09-27,MasterCard,Tehran,343679.0,343679.0
TXN_05800,failed,06:30:00,2025-09-02,MasterCard,Mashhad,999999.0,-999999.0
TXN_05801,failed,06:06:00,2025-09-30,Amex,Isfahan,545116.0,545116.0
TXN_05802,failed,07:08:00,2025-09-15,MasterCard,Shiraz,250000.0,250000.0
TXN_05803,failed,10:48:00,2025-09-07,Discover,Shiraz,123456.0,123456.0
TXN_05804,failed,10:48:00,2025-09-04,MasterCard,Tabriz,63489.0,63489.0
TXN_05805,failed,02:30:00,2025-09-01,MasterCard,Tehran,0.0,0.0
TXN_05806,success,06:30:00,2025-09-13,Discover,Tehran,5000.0,-5000.0
TXN_05807,failed,07:32:00,2025-09-20,Visa,Mashhad,1387769.0,1387769.0
TXN_05808,success,19:29:00,2025-09-22,MasterCard,Qom,250000.0,250000.0
TXN_05809,failed,12:12:00,2025-09-07,Discover,Qom,1578078.0,1578078.0
TXN_05810,success,17:17:00,2025-09-15,Discover,Mashhad,583952.0,583952.0
TXN_05811,failed,04:15:00,2025-09-23,Visa,Tehran,300000.0,300000.0
TXN_05812,success,09:09:00,2025-09-14,MasterCard,Tabriz,1782689.0,1782689.0
TXN_05813,success,10:05:00,2025-09-23,MasterCard,Tehran,1768588.0,1768588.0
TXN_05814,success,04:40:00,2025-09-19,Visa,Tehran,1578078.0,1578078.0
TXN_05815,success,06:30:00,2025-09-22,MasterCard,Tabriz,914282.0,914282.0
TXN_05816,success,11:11:00,2025-09-29,Visa,Ahvaz,1387769.0,1387769.0
TXN_05817,failed,08:08:00,2025-09-24,Visa,Tabriz,99999.0,99999.0
TXN_05818,failed,14:11:00,2025-09-20,Discover,Tehran,419089.0,419089.0
TXN_05819,success,13:13:00,2025-09-29,MasterCard,Ahvaz,419089.0,419089.0
TXN_05820,success,14:11:00,2025-09-24,Amex,Tehran,177050.0,177050.0
TXN_05821,failed,19:51:00,2025-09-18,Visa,Tehran,12345.0,12345.0
TXN_05822,success,09:45:00,2025-09-10,MasterCard,Tehran,1050805.0,1050805.0
TXN_05823,failed,14:11:00,2025-09-09,Visa,Isfahan,100.5,100.5
TXN_05824,success,07:32:00,2025-09-25,MasterCard,Shiraz,1387769.0,1387769.0
TXN_05825,failed,00:00:00,2025-09-08,,Ahvaz,1305967.0,1305967.0
TXN_05826,success,00:00:00,2025-09-26,Amex,Tabriz,1578078.0,1578078.0
TXN_05827,failed,20:20:00,2025-09-30,Visa,Tehran,63489.0,63489.0
TXN_05828,success,22:27:00,2025-09-29,Visa,Tabriz,914282.0,914282.0
TXN_05829,success,21:10:00,2025-09-10,Amex,Tehran,914282.0,914282.0
TXN_05830,failed,04:15:00,2025-09-17,Visa,Mashhad,343679.0,343679.0
TXN_05831,success,13:13:00,2025-09-02,Visa,Mashhad,976246.0,976246.0
TXN_05832,failed,14:11:00,2025-09-06,Visa,Isfahan,585954.0,585954.0
TXN_05833,failed,12:44:00,2025-09-26,Amex,Tehran,1387769.0,1387769.0
TXN_05834,failed,16:16:00,2025-09-05,MasterCard,Isfahan,100000.0,100000.0
TXN_05835,failed,09:09:00,2025-09-28,MasterCard,Isfahan,177050.0,177050.0
TXN_05836,success,18:12:00,2025-09-30,Discover,Mashhad,343679.0,343679.0
TXN_05837,success,14:30:00,2025-09-09,Visa,Karaj,1472823.0,1472823.0
TXN_05838,success,03:00:00,2025-09-05,MasterCard,Isfahan,100.5,100.5
TXN_05839,failed,14:02:00,2025-09-18,Visa,Isfahan,5000.0,-5000.0
TXN_05840,success,04:15:00,2025-09-26,MasterCard,Tehran,1305967.0,1305967.0
TXN_05841,success,10:48:00,2025-09-20,Discover,Ahvaz,999999.0,-999999.0
TXN_05842,success,03:27:00,2025-09-09,Amex,Tehran,976246.0,976246.0
TXN_05843,failed,21:23:00,2025-09-17,Amex,Karaj,5000.0,-5000.0
TXN_05844,success,14:11:00,2025-09-27,MasterCard,,5000.0,-5000.0
TXN_05845,success,20:33:00,2025-09-17,Visa,Tehran,452545.0,452545.0
TXN_05846,failed,18:12:00,2025-09-12,Visa,Karaj,583952.0,583952.0
TXN_05847,success,02:37:00,2025-09-07,Discover,Shiraz,545116.0,545116.0
TXN_05848,success,12:12:00,2025-09-27,MasterCard,Tabriz,5000.0,-5000.0
TXN_05849,failed,14:11:00,2025-09-03,Amex,Shiraz,650000.0,650000.0
TXN_05850,failed,02:54:00,2025-09-10,MasterCard,Karaj,1472823.0,1472823.0
TXN_05851,failed,00:00:00,2025-09-02,Visa,Tabriz,5000.0,-5000.0
TXN_05852,success,07:08:00,2025-09-25,MasterCard,Tabriz,100.5,100.5
TXN_05853,failed,01:51:00,2025-09-03,MasterCard,Isfahan,471227.0,471227.0
TXN_05854,failed,13:10:00,2025-09-16,Discover,Shiraz,1.0,1.0
TXN_05855,success,14:30:00,2025-09-02,MasterCard,Tabriz,1305967.0,1305967.0
TXN_05856,success,22:27:00,2025-09-28,Visa,Qom,419089.0,419089.0
TXN_05857,success,07:08:00,2025-09-24,Visa,Tehran,0.0,0.0
TXN_05858,success,09:45:00,2025-09-10,Visa,Tabriz,99999.0,99999.0
TXN_05859,success,12:12:00,2025-09-06,Visa,Tehran,1427657.0,1427657.0
TXN_05860,success,02:20:00,2025-09-22,Visa,Mashhad,583952.0,583952.0
TXN_05861,success,19:40:00,2025-09-26,MasterCard,Tehran,200000.0,200000.0
TXN_05862,failed,13:10:00,2025-09-11,Amex,Tehran,1578078.0,1578078.0
TXN_05863,failed,22:27:00,2025-09-23,Amex,Isfahan,200000.0,200000.0
TXN_05864,failed,02:37:00,2025-09-07,Visa,Tabriz,0.0,0.0
TXN_05865,success,05:56:00,2025-09-27,,Karaj,0.0,0.0
TXN_05866,failed,06:30:00,2025-09-29,Visa,Karaj,1502601.0,1502601.0
TXN_05867,failed,11:11:00,2025-09-15,Visa,Tehran,914465.0,914465.0
TXN_05868,failed,03:27:00,2025-09-06,Discover,Qom,177050.0,177050.0
TXN_05869,success,11:11:00,2025-09-20,Amex,Isfahan,63489.0,63489.0
TXN_05870,failed,01:51:00,2025-09-27,Visa,Tabriz,120000.0,120000.0
TXN_05871,failed,19:19:00,2025-09-09,Visa,Qom,999999.0,-999999.0
TXN_05872,success,03:27:00,2025-09-22,Visa,Shiraz,250000.0,250000.0
TXN_05873,success,14:00:00,2025-09-20,Discover,Isfahan,999999.0,-999999.0
TXN_05874,failed,19:29:00,2025-09-12,MasterCard,Tehran,999999.0,-999999.0
TXN_05875,success,19:29:00,2025-09-19,Amex,Shiraz,5000.0,-5000.0
TXN_05876,failed,08:59:00,2025-09-20,Amex,Karaj,976246.0,976246.0
TXN_05877,success,04:15:00,2025-09-03,Visa,Shiraz,914465.0,914465.0
TXN_05878,failed,19:19:00,2025-09-15,MasterCard,Tabriz,999999.0,-999999.0
TXN_05879,success,16:16:00,2025-09-02,,Karaj,1578078.0,1578078.0
TXN_05880,failed,04:04:00,2025-09-30,MasterCard,Tabriz,452545.0,452545.0
TXN_05881,success,08:59:00,2025-09-21,Amex,Qom,976246.0,976246.0
TXN_05882,failed,05:56:00,2025-09-02,Amex,Isfahan,1782689.0,1782689.0
TXN_05883,success,05:56:00,2025-09-22,Visa,Tehran,0.0,0.0
TXN_05884,failed,10:48:00,2025-09-03,Visa,Isfahan,250000.0,250000.0
TXN_05885,failed,16:40:00,2025-09-06,Discover,Tabriz,,9999999999.0
TXN_05886,failed,23:17:00,2025-09-15,MasterCard,Tehran,250000.0,250000.0
TXN_05887,failed,04:15:00,2025-09-27,MasterCard,Karaj,1427657.0,1427657.0
TXN_05888,success,02:24:00,2025-09-10,MasterCard,Mashhad,850000.0,850000.0
TXN_05889,success,11:11:00,2025-09-09,Visa,Isfahan,1050805.0,1050805.0
TXN_05890,success,04:40:00,2025-09-01,MasterCard,Mashhad,850000.0,850000.0
TXN_05891,failed,02:24:00,2025-09-16,Visa,Ahvaz,200000.0,200000.0
TXN_05892,success,07:08:00,2025-09-06,MasterCard,Tehran,5000.0,-5000.0
TXN_05893,success,20:33:00,2025-09-09,Visa,Qom,583952.0,583952.0
TXN_05894,success,07:32:00,2025-09-27,MasterCard,Mashhad,1782689.0,1782689.0
TXN_05895,success,04:15:00,2025-09-04,MasterCard,Tehran,999999.0,-999999.0
TXN_05896,failed,18:12:00,2025-09-27,Visa,Qom,976246.0,976246.0
TXN_05897,failed,05:23:00,2025-09-28,Visa,Tehran,333333.0,333333.0
TXN_05898,success,03:27:00,2025-09-02,Amex,Isfahan,1387769.0,1387769.0
TXN_05899,failed,01:51:00,2025-09-29,Visa,Shiraz,5000.0,-5000.0
TXN_05900,success,07:08:00,2025-09-04,Amex,Tehran,1158713.0,1158713.0
TXN_05901,success,09:00:00,2025-09-01,MasterCard,Tehran,452545.0,452545.0
TXN_05902,failed,04:15:00,2025-09-19,Discover,Tehran,0.0,0.0
TXN_05903,failed,19:51:00,2025-09-26,MasterCard,Tehran,100.5,100.5
TXN_05904,success,07:32:00,2025-09-25,,Tehran,177050.0,177050.0
TXN_05905,failed,05:23:00,2025-09-10,MasterCard,Karaj,5000.0,-5000.0
TXN_05906,success,01:51:00,2025-09-21,Visa,Mashhad,999999.0,-999999.0
TXN_05907,failed,12:12:00,2025-09-15,Visa,Tehran,1502601.0,1502601.0
TXN_05908,success,08:59:00,2025-09-27,MasterCard,Tehran,0.0,0.0
TXN_05909,success,05:23:00,2025-09-22,Amex,Tabriz,5000.0,-5000.0
TXN_05910,success,21:23:00,2025-09-19,MasterCard,Tabriz,1883871.0,1883871.0
TXN_05911,success,19:29:00,2025-09-16,Visa,Tehran,0.0,0.0
TXN_05912,failed,02:30:00,2025-09-21,Discover,Tehran,419089.0,419089.0
TXN_05913,failed,11:11:00,2025-09-27,Visa,Ahvaz,1387769.0,1387769.0
TXN_05914,success,08:08:00,2025-09-24,,Karaj,443463.0,443463.0
TXN_05915,success,12:34:00,2025-09-22,MasterCard,Tehran,419089.0,419089.0
TXN_05916,success,00:00:00,2025-09-04,,Mashhad,1502601.0,1502601.0
TXN_05917,failed,02:54:00,2025-09-02,Discover,Qom,1387769.0,1387769.0
TXN_05918,success,19:40:00,2025-09-30,Visa,Isfahan,,9999999999.0
TXN_05919,failed,23:17:00,2025-09-25,Discover,Tabriz,5000.0,5000.0
TXN_05920,failed,06:30:00,2025-09-13,Amex,Tehran,1.0,1.0
TXN_05921,success,19:19:00,2025-09-28,Visa,Tehran,976246.0,976246.0
TXN_05922,success,19:19:00,2025-09-01,Discover,Shiraz,50200.0,50200.0
TXN_05923,success,13:13:00,2025-09-17,,Isfahan,250000.0,250000.0
TXN_05924,success,09:09:00,2025-09-13,Discover,Shiraz,583952.0,583952.0
TXN_05925,failed,09:09:00,2025-09-04,MasterCard,Tehran,177050.0,177050.0
TXN_05926,success,16:40:00,2025-09-07,MasterCard,Tabriz,443463.0,443463.0
TXN_05927,failed,18:12:00,2025-09-17,Discover,Qom,1578078.0,1578078.0
TXN_05928,success,05:56:00,2025-09-09,Visa,Tehran,850000.0,850000.0
TXN_05929,success,03:27:00,2025-09-04,Discover,Tehran,177050.0,177050.0
TXN_05930,failed,19:19:00,2025-09-19,Visa,Tabriz,5000.0,-5000.0
TXN_05931,success,21:21:00,2025-09-01,MasterCard,Tehran,976246.0,976246.0
TXN_05932,failed,03:27:00,2025-09-10,MasterCard,Qom,1578078.0,1578078.0
TXN_05933,failed,08:59:00,2025-09-04,MasterCard,Isfahan,,9999999999.0
TXN_05934,success,03:27:00,2025-09-09,MasterCard,Ahvaz,450000.0,450000.0
TXN_05935,success,11:11:00,2025-09-13,Discover,Mashhad,650000.0,650000.0
TXN_05936,failed,02:37:00,2025-09-14,Visa,Mashhad,1472823.0,1472823.0
TXN_05937,failed,09:00:00,2025-09-10,Visa,Shiraz,100.5,100.5
TXN_05938,success,12:34:00,2025-09-06,Amex,Tehran,,9999999999.0
TXN_05939,success,10:05:00,2025-09-16,MasterCard,Karaj,99999.0,99999.0
TXN_05940,success,00:00:00,2025-09-06,Visa,Mashhad,1768588.0,1768588.0
TXN_05941,failed,14:02:00,2025-09-17,MasterCard,Karaj,177050.0,177050.0
TXN_05942,failed,18:00:00,2025-09-10,Visa,Tehran,650000.0,650000.0
TXN_05943,success,09:00:00,2025-09-18,Visa,Tabriz,419089.0,419089.0
TXN_05944,failed,14:11:00,2025-09-27,MasterCard,Tehran,914282.0,914282.0
TXN_05945,success,11:11:00,2025-09-22,Visa,Qom,5000.0,-5000.0
TXN_05946,success,02:37:00,2025-09-18,MasterCard,Tehran,200000.0,200000.0
TXN_05947,failed,10:48:00,2025-09-03,Visa,Karaj,914465.0,914465.0
TXN_05948,failed,11:11:00,2025-09-20,Visa,Tehran,1883871.0,1883871.0
TXN_05949,failed,23:59:00,2025-09-27,MasterCard,Tabriz,471227.0,471227.0
TXN_05950,failed,06:30:00,2025-09-21,Amex,Tehran,1463119.0,1463119.0
TXN_05951,failed,14:55:00,2025-09-25,MasterCard,Ahvaz,100.5,100.5
TXN_05952,failed,09:45:00,2025-09-28,MasterCard,Ahvaz,850000.0,850000.0
TXN_05953,failed,09:00:00,2025-09-15,Amex,Shiraz,1502601.0,1502601.0
TXN_05954,failed,10:48:00,2025-09-15,Discover,Qom,914282.0,914282.0
TXN_05955,success,18:45:00,2025-09-04,Discover,Tehran,1578078.0,1578078.0
TXN_05956,failed,14:30:00,2025-09-29,Discover,Tehran,1050805.0,1050805.0
TXN_05957,success,21:23:00,2025-09-27,Discover,Shiraz,1000.0,1000.0
TXN_05958,success,10:05:00,2025-09-09,MasterCard,Tehran,200000.0,200000.0
TXN_05959,success,07:32:00,2025-09-27,Visa,Tehran,1578078.0,1578078.0
TXN_05960,success,14:02:00,2025-09-26,Discover,Isfahan,1472823.0,1472823.0
TXN_05961,success,01:01:00,2025-09-19,Discover,Karaj,177050.0,177050.0
TXN_05962,failed,10:05:00,2025-09-24,Discover,Karaj,443463.0,443463.0
TXN_05963,failed,14:00:00,2025-09-28,Visa,Tehran,0.0,0.0
TXN_05964,success,03:27:00,2025-09-17,Visa,Tehran,585954.0,585954.0
TXN_05965,success,14:02:00,2025-09-11,Amex,Isfahan,914465.0,914465.0
TXN_05966,success,03:27:00,2025-09-25,Visa,Tehran,0.0,0.0
TXN_05967,failed,12:12:00,2025-09-09,Visa,Tehran,1.0,-1.0
TXN_05968,success,09:09:00,2025-09-10,,Tabriz,0.0,0.0
TXN_05969,success,12:12:00,2025-09-18,MasterCard,Tabriz,250000.0,250000.0
TXN_05970,failed,08:59:00,2025-09-20,Visa,Isfahan,200000.0,200000.0
TXN_05971,failed,10:48:00,2025-09-13,Discover,Tehran,200000.0,200000.0
TXN_05972,failed,17:17:00,2025-09-08,Visa,Mashhad,12345.0,12345.0
TXN_05973,failed,01:51:00,2025-09-07,Discover,Tehran,177050.0,177050.0
TXN_05974,success,14:11:00,2025-09-17,Discover,Ahvaz,5000.0,-5000.0
TXN_05975,success,19:51:00,2025-09-21,MasterCard,Karaj,177050.0,177050.0
TXN_05976,failed,21:23:00,2025-09-23,Discover,Ahvaz,177050.0,177050.0
TXN_05977,success,10:05:00,2025-09-15,MasterCard,Isfahan,50200.0,50200.0
TXN_05978,failed,01:01:00,2025-09-20,MasterCard,Karaj,1463119.0,1463119.0
TXN_05979,success,04:40:00,2025-09-15,Discover,Ahvaz,200000.0,200000.0
TXN_05980,failed,13:13:00,2025-09-01,Visa,Tabriz,1050805.0,1050805.0
TXN_05981,success,02:30:00,2025-09-25,MasterCard,Tehran,471227.0,471227.0
TXN_05982,success,11:11:00,2025-09-14,MasterCard,Mashhad,1768588.0,1768588.0
TXN_05983,failed,20:33:00,2025-09-05,Visa,Tehran,343679.0,343679.0
TXN_05984,success,20:33:00,2025-09-11,Visa,Shiraz,250000.0,250000.0
TXN_05985,success,19:51:00,2025-09-16,MasterCard,Shiraz,1768588.0,1768588.0
TXN_05986,success,09:45:00,2025-09-02,Discover,Qom,1463119.0,1463119.0
TXN_05987,failed,02:30:00,2025-09-08,MasterCard,Tabriz,850000.0,850000.0
